Version;Date_of_report;Date_of_statistics;Security_region_code;Security_region_name;Tested_with_result;Tested_positive
4;2022-11-15 09:00:00;2022-09-22;VR15;Haaglanden;133;72
4;2022-11-15 09:00:00;2022-09-23;VR15;Haaglanden;123;60
4;2022-11-15 09:00:00;2022-09-24;VR15;Haaglanden;116;71
4;2022-11-15 09:00:00;2022-09-25;VR15;Haaglanden;123;76
4;2022-11-15 09:00:00;2022-09-26;VR15;Haaglanden;172;104
4;2022-11-15 09:00:00;2022-09-27;VR15;Haaglanden;152;87
4;2022-11-15 09:00:00;2022-09-28;VR15;Haaglanden;213;128
4;2022-11-15 09:00:00;2022-09-29;VR15;Haaglanden;181;101
4;2022-11-15 09:00:00;2022-09-30;VR15;Haaglanden;175;100
4;2022-11-15 09:00:00;2022-10-01;VR15;Haaglanden;158;93
4;2022-11-15 09:00:00;2022-10-02;VR15;Haaglanden;142;99
4;2022-11-15 09:00:00;2022-10-03;VR15;Haaglanden;236;139
4;2022-11-15 09:00:00;2022-10-04;VR15;Haaglanden;225;128
4;2022-11-15 09:00:00;2022-10-05;VR15;Haaglanden;277;168
4;2022-11-15 09:00:00;2022-10-06;VR15;Haaglanden;236;141
4;2022-11-15 09:00:00;2022-10-07;VR15;Haaglanden;235;147
4;2022-11-15 09:00:00;2022-10-08;VR15;Haaglanden;200;132
4;2022-11-15 09:00:00;2022-10-09;VR15;Haaglanden;177;117
4;2022-11-15 09:00:00;2022-10-10;VR15;Haaglanden;263;151
4;2022-11-15 09:00:00;2022-10-11;VR15;Haaglanden;241;147
4;2022-11-15 09:00:00;2022-10-12;VR15;Haaglanden;274;168
4;2022-11-15 09:00:00;2022-10-13;VR15;Haaglanden;277;154
4;2022-11-15 09:00:00;2022-10-14;VR15;Haaglanden;225;143
4;2022-11-15 09:00:00;2022-10-15;VR15;Haaglanden;195;135
4;2022-11-15 09:00:00;2022-10-16;VR15;Haaglanden;178;103
4;2022-11-15 09:00:00;2022-10-17;VR15;Haaglanden;255;155
4;2022-11-15 09:00:00;2022-10-18;VR15;Haaglanden;257;153
4;2022-11-15 09:00:00;2022-10-19;VR15;Haaglanden;229;143
4;2022-11-15 09:00:00;2022-10-20;VR15;Haaglanden;202;134
4;2022-11-15 09:00:00;2022-10-21;VR15;Haaglanden;200;117
4;2022-11-15 09:00:00;2022-10-22;VR15;Haaglanden;151;99
4;2022-11-15 09:00:00;2022-10-23;VR15;Haaglanden;105;66
4;2022-11-15 09:00:00;2022-10-24;VR15;Haaglanden;188;123
4;2022-11-15 09:00:00;2022-10-25;VR15;Haaglanden;163;98
4;2022-11-15 09:00:00;2022-10-26;VR15;Haaglanden;157;84
4;2022-11-15 09:00:00;2022-10-27;VR15;Haaglanden;156;93
4;2022-11-15 09:00:00;2022-10-28;VR15;Haaglanden;142;82
4;2022-11-15 09:00:00;2022-10-29;VR15;Haaglanden;130;78
4;2022-11-15 09:00:00;2022-10-30;VR15;Haaglanden;101;63
4;2022-11-15 09:00:00;2022-10-31;VR15;Haaglanden;195;118
4;2022-11-15 09:00:00;2022-11-01;VR15;Haaglanden;134;66
4;2022-11-15 09:00:00;2022-11-02;VR15;Haaglanden;141;67
4;2022-11-15 09:00:00;2022-11-03;VR15;Haaglanden;95;39
4;2022-11-15 09:00:00;2022-11-04;VR15;Haaglanden;79;50
4;2022-11-15 09:00:00;2022-11-05;VR15;Haaglanden;78;39
4;2022-11-15 09:00:00;2022-11-06;VR15;Haaglanden;51;27
4;2022-11-15 09:00:00;2022-11-07;VR15;Haaglanden;92;41
4;2022-11-15 09:00:00;2022-11-08;VR15;Haaglanden;105;49
4;2022-11-15 09:00:00;2022-11-09;VR15;Haaglanden;100;45
4;2022-11-15 09:00:00;2022-11-10;VR15;Haaglanden;73;40
4;2022-11-15 09:00:00;2022-11-11;VR15;Haaglanden;64;33
4;2022-11-15 09:00:00;2022-11-12;VR15;Haaglanden;59;40
4;2022-11-15 09:00:00;2022-11-13;VR15;Haaglanden;57;27
4;2022-11-15 09:00:00;2021-10-04;VR16;Hollands-Midden;1264;125
4;2022-11-15 09:00:00;2021-10-05;VR16;Hollands-Midden;1169;107
4;2022-11-15 09:00:00;2021-10-06;VR16;Hollands-Midden;1239;124
4;2022-11-15 09:00:00;2021-10-07;VR16;Hollands-Midden;1313;169
4;2022-11-15 09:00:00;2021-10-08;VR16;Hollands-Midden;1115;170
4;2022-11-15 09:00:00;2021-10-09;VR16;Hollands-Midden;894;150
4;2022-11-15 09:00:00;2021-10-10;VR16;Hollands-Midden;903;125
4;2022-11-15 09:00:00;2021-10-11;VR16;Hollands-Midden;1830;244
4;2022-11-15 09:00:00;2021-10-12;VR16;Hollands-Midden;1571;200
4;2022-11-15 09:00:00;2021-10-13;VR16;Hollands-Midden;1688;211
4;2022-11-15 09:00:00;2021-10-14;VR16;Hollands-Midden;1558;197
4;2022-11-15 09:00:00;2021-10-15;VR16;Hollands-Midden;1302;210
4;2022-11-15 09:00:00;2021-10-16;VR16;Hollands-Midden;931;169
4;2022-11-15 09:00:00;2021-10-17;VR16;Hollands-Midden;937;175
4;2022-11-15 09:00:00;2021-10-18;VR16;Hollands-Midden;1666;268
4;2022-11-15 09:00:00;2021-10-19;VR16;Hollands-Midden;1739;317
4;2022-11-15 09:00:00;2021-10-20;VR16;Hollands-Midden;1786;306
4;2022-11-15 09:00:00;2021-10-21;VR16;Hollands-Midden;1774;376
4;2022-11-15 09:00:00;2021-10-22;VR16;Hollands-Midden;1534;307
4;2022-11-15 09:00:00;2021-10-23;VR16;Hollands-Midden;1260;260
4;2022-11-15 09:00:00;2021-10-24;VR16;Hollands-Midden;1384;293
4;2022-11-15 09:00:00;2021-10-25;VR16;Hollands-Midden;2316;450
4;2022-11-15 09:00:00;2021-10-26;VR16;Hollands-Midden;2306;383
4;2022-11-15 09:00:00;2021-10-27;VR16;Hollands-Midden;2375;445
4;2022-11-15 09:00:00;2021-10-28;VR16;Hollands-Midden;2202;424
4;2022-11-15 09:00:00;2021-10-29;VR16;Hollands-Midden;2056;421
4;2022-11-15 09:00:00;2021-10-30;VR16;Hollands-Midden;1494;323
4;2022-11-15 09:00:00;2021-10-31;VR16;Hollands-Midden;1646;377
4;2022-11-15 09:00:00;2021-11-01;VR16;Hollands-Midden;2722;555
4;2022-11-15 09:00:00;2021-11-02;VR16;Hollands-Midden;2952;593
4;2022-11-15 09:00:00;2021-11-03;VR16;Hollands-Midden;3343;573
4;2022-11-15 09:00:00;2021-11-04;VR16;Hollands-Midden;3418;604
4;2022-11-15 09:00:00;2021-11-05;VR16;Hollands-Midden;3393;614
4;2022-11-15 09:00:00;2021-11-06;VR16;Hollands-Midden;2425;527
4;2022-11-15 09:00:00;2021-11-07;VR16;Hollands-Midden;2782;523
4;2022-11-15 09:00:00;2021-11-08;VR16;Hollands-Midden;4073;826
4;2022-11-15 09:00:00;2021-11-09;VR16;Hollands-Midden;4061;746
4;2022-11-15 09:00:00;2021-11-10;VR16;Hollands-Midden;4268;750
4;2022-11-15 09:00:00;2021-11-11;VR16;Hollands-Midden;3980;811
4;2022-11-15 09:00:00;2021-11-12;VR16;Hollands-Midden;4196;937
4;2022-11-15 09:00:00;2021-11-13;VR16;Hollands-Midden;3214;733
4;2022-11-15 09:00:00;2021-11-14;VR16;Hollands-Midden;3412;794
4;2022-11-15 09:00:00;2021-11-15;VR16;Hollands-Midden;4724;1084
4;2022-11-15 09:00:00;2021-11-16;VR16;Hollands-Midden;4253;910
4;2022-11-15 09:00:00;2021-11-17;VR16;Hollands-Midden;4581;999
4;2022-11-15 09:00:00;2021-11-18;VR16;Hollands-Midden;4517;1021
4;2022-11-15 09:00:00;2021-11-19;VR16;Hollands-Midden;4404;1053
4;2022-11-15 09:00:00;2021-11-20;VR16;Hollands-Midden;3458;757
4;2022-11-15 09:00:00;2021-11-21;VR16;Hollands-Midden;3654;877
4;2022-11-15 09:00:00;2021-11-22;VR16;Hollands-Midden;4637;1131
4;2022-11-15 09:00:00;2021-11-23;VR16;Hollands-Midden;4608;902
4;2022-11-15 09:00:00;2021-11-24;VR16;Hollands-Midden;4732;917
4;2022-11-15 09:00:00;2021-11-25;VR16;Hollands-Midden;4455;985
4;2022-11-15 09:00:00;2021-11-26;VR16;Hollands-Midden;4359;993
4;2022-11-15 09:00:00;2021-11-27;VR16;Hollands-Midden;3727;814
4;2022-11-15 09:00:00;2021-11-28;VR16;Hollands-Midden;3634;714
4;2022-11-15 09:00:00;2021-11-29;VR16;Hollands-Midden;5000;974
4;2022-11-15 09:00:00;2021-11-30;VR16;Hollands-Midden;4688;793
4;2022-11-15 09:00:00;2021-12-01;VR16;Hollands-Midden;4820;894
4;2022-11-15 09:00:00;2021-12-02;VR16;Hollands-Midden;4499;873
4;2022-11-15 09:00:00;2021-12-03;VR16;Hollands-Midden;3669;833
4;2022-11-15 09:00:00;2021-12-04;VR16;Hollands-Midden;3200;774
4;2022-11-15 09:00:00;2021-12-05;VR16;Hollands-Midden;2529;669
4;2022-11-15 09:00:00;2021-12-06;VR16;Hollands-Midden;3297;788
4;2022-11-15 09:00:00;2021-12-07;VR16;Hollands-Midden;3013;676
4;2022-11-15 09:00:00;2021-12-08;VR16;Hollands-Midden;3330;763
4;2022-11-15 09:00:00;2021-12-09;VR16;Hollands-Midden;2953;682
4;2022-11-15 09:00:00;2021-12-10;VR16;Hollands-Midden;2786;654
4;2022-11-15 09:00:00;2021-12-11;VR16;Hollands-Midden;2024;513
4;2022-11-15 09:00:00;2021-12-12;VR16;Hollands-Midden;1926;518
4;2022-11-15 09:00:00;2021-12-13;VR16;Hollands-Midden;2725;684
4;2022-11-15 09:00:00;2021-12-14;VR16;Hollands-Midden;2708;632
4;2022-11-15 09:00:00;2021-12-15;VR16;Hollands-Midden;2938;630
4;2022-11-15 09:00:00;2021-12-16;VR16;Hollands-Midden;2328;602
4;2022-11-15 09:00:00;2021-12-17;VR16;Hollands-Midden;2223;545
4;2022-11-15 09:00:00;2021-12-18;VR16;Hollands-Midden;1846;456
4;2022-11-15 09:00:00;2021-12-19;VR16;Hollands-Midden;1901;444
4;2022-11-15 09:00:00;2021-12-20;VR16;Hollands-Midden;2364;559
4;2022-11-15 09:00:00;2021-12-21;VR16;Hollands-Midden;2187;508
4;2022-11-15 09:00:00;2021-12-22;VR16;Hollands-Midden;2921;611
4;2022-11-15 09:00:00;2021-12-23;VR16;Hollands-Midden;3022;588
4;2022-11-15 09:00:00;2021-12-24;VR16;Hollands-Midden;2498;616
4;2022-11-15 09:00:00;2021-12-25;VR16;Hollands-Midden;1231;391
4;2022-11-15 09:00:00;2021-12-26;VR16;Hollands-Midden;1208;444
4;2022-11-15 09:00:00;2021-12-27;VR16;Hollands-Midden;2187;733
4;2022-11-15 09:00:00;2021-12-28;VR16;Hollands-Midden;2400;693
4;2022-11-15 09:00:00;2021-12-29;VR16;Hollands-Midden;2992;836
4;2022-11-15 09:00:00;2021-12-30;VR16;Hollands-Midden;3413;921
4;2022-11-15 09:00:00;2021-12-31;VR16;Hollands-Midden;2109;656
4;2022-11-15 09:00:00;2022-01-01;VR16;Hollands-Midden;1229;495
4;2022-11-15 09:00:00;2022-01-02;VR16;Hollands-Midden;2033;767
4;2022-11-15 09:00:00;2022-01-03;VR16;Hollands-Midden;3684;1565
4;2022-11-15 09:00:00;2022-01-04;VR16;Hollands-Midden;3990;1627
4;2022-11-15 09:00:00;2022-01-05;VR16;Hollands-Midden;4564;1585
4;2022-11-15 09:00:00;2022-01-06;VR16;Hollands-Midden;4506;1420
4;2022-11-15 09:00:00;2022-01-07;VR16;Hollands-Midden;4433;1347
4;2022-11-15 09:00:00;2022-01-08;VR16;Hollands-Midden;3811;1187
4;2022-11-15 09:00:00;2022-01-09;VR16;Hollands-Midden;4286;1604
4;2022-11-15 09:00:00;2022-01-10;VR16;Hollands-Midden;4676;1858
4;2022-11-15 09:00:00;2022-01-11;VR16;Hollands-Midden;4610;1660
4;2022-11-15 09:00:00;2022-01-12;VR16;Hollands-Midden;5115;1779
4;2022-11-15 09:00:00;2022-01-13;VR16;Hollands-Midden;5163;1854
4;2022-11-15 09:00:00;2022-01-14;VR16;Hollands-Midden;5070;1804
4;2022-11-15 09:00:00;2022-01-15;VR16;Hollands-Midden;4697;1826
4;2022-11-15 09:00:00;2022-01-16;VR16;Hollands-Midden;4986;2115
4;2022-11-15 09:00:00;2022-01-17;VR16;Hollands-Midden;5682;2698
4;2022-11-15 09:00:00;2022-01-18;VR16;Hollands-Midden;6176;2822
4;2022-11-15 09:00:00;2022-01-19;VR16;Hollands-Midden;6617;2705
4;2022-11-15 09:00:00;2022-01-20;VR16;Hollands-Midden;6861;3375
4;2022-11-15 09:00:00;2022-01-21;VR16;Hollands-Midden;6791;3428
4;2022-11-15 09:00:00;2022-01-22;VR16;Hollands-Midden;6599;2981
4;2022-11-15 09:00:00;2022-01-23;VR16;Hollands-Midden;6556;3220
4;2022-11-15 09:00:00;2022-01-24;VR16;Hollands-Midden;6869;3751
4;2022-11-15 09:00:00;2022-01-25;VR16;Hollands-Midden;7383;4034
4;2022-11-15 09:00:00;2022-01-26;VR16;Hollands-Midden;7319;4038
4;2022-11-15 09:00:00;2022-01-27;VR16;Hollands-Midden;7177;4333
4;2022-11-15 09:00:00;2022-01-28;VR16;Hollands-Midden;7210;4409
4;2022-11-15 09:00:00;2022-01-29;VR16;Hollands-Midden;6146;3840
4;2022-11-15 09:00:00;2022-01-30;VR16;Hollands-Midden;6502;4114
4;2022-11-15 09:00:00;2022-01-31;VR16;Hollands-Midden;6029;4007
4;2022-11-15 09:00:00;2022-02-01;VR16;Hollands-Midden;7088;4575
4;2022-11-15 09:00:00;2022-02-02;VR16;Hollands-Midden;6850;4307
4;2022-11-15 09:00:00;2022-02-03;VR16;Hollands-Midden;6600;4167
4;2022-11-15 09:00:00;2022-02-04;VR16;Hollands-Midden;5978;3657
4;2022-11-15 09:00:00;2022-02-05;VR16;Hollands-Midden;5383;3339
4;2022-11-15 09:00:00;2022-02-06;VR16;Hollands-Midden;5334;3045
4;2022-11-15 09:00:00;2022-02-07;VR16;Hollands-Midden;6627;4111
4;2022-11-15 09:00:00;2022-02-08;VR16;Hollands-Midden;6176;3748
4;2022-11-15 09:00:00;2022-02-09;VR16;Hollands-Midden;6180;3607
4;2022-11-15 09:00:00;2022-02-10;VR16;Hollands-Midden;5720;3235
4;2022-11-15 09:00:00;2022-02-11;VR16;Hollands-Midden;4873;2750
4;2022-11-15 09:00:00;2022-02-12;VR16;Hollands-Midden;3936;2266
4;2022-11-15 09:00:00;2022-02-13;VR16;Hollands-Midden;3820;2312
4;2022-11-15 09:00:00;2022-02-14;VR16;Hollands-Midden;4611;2687
4;2022-11-15 09:00:00;2022-02-15;VR16;Hollands-Midden;4408;2582
4;2022-11-15 09:00:00;2022-02-16;VR16;Hollands-Midden;3983;2270
4;2022-11-15 09:00:00;2022-02-17;VR16;Hollands-Midden;3220;1883
4;2022-11-15 09:00:00;2022-02-18;VR16;Hollands-Midden;2286;1310
4;2022-11-15 09:00:00;2022-02-19;VR16;Hollands-Midden;2401;1506
4;2022-11-15 09:00:00;2022-02-20;VR16;Hollands-Midden;2168;1363
4;2022-11-15 09:00:00;2022-02-21;VR16;Hollands-Midden;2938;1782
4;2022-11-15 09:00:00;2022-02-22;VR16;Hollands-Midden;2744;1710
4;2022-11-15 09:00:00;2022-02-23;VR16;Hollands-Midden;2696;1734
4;2022-11-15 09:00:00;2022-02-24;VR16;Hollands-Midden;2547;1590
4;2022-11-15 09:00:00;2022-02-25;VR16;Hollands-Midden;2357;1487
4;2022-11-15 09:00:00;2022-02-26;VR16;Hollands-Midden;1580;1019
4;2022-11-15 09:00:00;2022-02-27;VR16;Hollands-Midden;1676;1110
4;2022-11-15 09:00:00;2022-02-28;VR16;Hollands-Midden;2841;1893
4;2022-11-15 09:00:00;2022-03-01;VR16;Hollands-Midden;3028;2091
4;2022-11-15 09:00:00;2022-03-02;VR16;Hollands-Midden;3466;2397
4;2022-11-15 09:00:00;2022-03-03;VR16;Hollands-Midden;3539;2373
4;2022-11-15 09:00:00;2022-03-04;VR16;Hollands-Midden;3447;2254
4;2022-11-15 09:00:00;2022-03-05;VR16;Hollands-Midden;2614;1797
4;2022-11-15 09:00:00;2022-03-06;VR16;Hollands-Midden;2873;1945
4;2022-11-15 09:00:00;2022-03-07;VR16;Hollands-Midden;4492;3038
4;2022-11-15 09:00:00;2022-03-08;VR16;Hollands-Midden;4388;2829
4;2022-11-15 09:00:00;2022-03-09;VR16;Hollands-Midden;4402;2796
4;2022-11-15 09:00:00;2022-03-10;VR16;Hollands-Midden;3986;2538
4;2022-11-15 09:00:00;2022-03-11;VR16;Hollands-Midden;3360;2152
4;2022-11-15 09:00:00;2022-03-12;VR16;Hollands-Midden;2436;1686
4;2022-11-15 09:00:00;2022-03-13;VR16;Hollands-Midden;2854;1960
4;2022-11-15 09:00:00;2022-03-14;VR16;Hollands-Midden;4496;2962
4;2022-11-15 09:00:00;2022-03-15;VR16;Hollands-Midden;3904;2518
4;2022-11-15 09:00:00;2022-03-16;VR16;Hollands-Midden;3327;2191
4;2022-11-15 09:00:00;2022-03-17;VR16;Hollands-Midden;3056;1979
4;2022-11-15 09:00:00;2022-03-18;VR16;Hollands-Midden;2547;1671
4;2022-11-15 09:00:00;2022-03-19;VR16;Hollands-Midden;1885;1300
4;2022-11-15 09:00:00;2022-03-20;VR16;Hollands-Midden;1943;1400
4;2022-11-15 09:00:00;2022-03-21;VR16;Hollands-Midden;3539;2457
4;2022-11-15 09:00:00;2022-03-22;VR16;Hollands-Midden;2720;1810
4;2022-11-15 09:00:00;2022-03-23;VR16;Hollands-Midden;2710;1883
4;2022-11-15 09:00:00;2022-03-24;VR16;Hollands-Midden;2308;1510
4;2022-11-15 09:00:00;2022-03-25;VR16;Hollands-Midden;2046;1325
4;2022-11-15 09:00:00;2022-03-26;VR16;Hollands-Midden;1560;1089
4;2022-11-15 09:00:00;2022-03-27;VR16;Hollands-Midden;1614;1104
4;2022-11-15 09:00:00;2022-03-28;VR16;Hollands-Midden;2622;1706
4;2022-11-15 09:00:00;2022-03-29;VR16;Hollands-Midden;2087;1305
4;2022-11-15 09:00:00;2022-03-30;VR16;Hollands-Midden;2065;1267
4;2022-11-15 09:00:00;2022-03-31;VR16;Hollands-Midden;1690;1038
4;2022-11-15 09:00:00;2022-04-01;VR16;Hollands-Midden;1236;753
4;2022-11-15 09:00:00;2022-04-02;VR16;Hollands-Midden;788;484
4;2022-11-15 09:00:00;2022-04-03;VR16;Hollands-Midden;797;508
4;2022-11-15 09:00:00;2022-04-04;VR16;Hollands-Midden;1205;765
4;2022-11-15 09:00:00;2022-04-05;VR16;Hollands-Midden;1092;691
4;2022-11-15 09:00:00;2022-04-06;VR16;Hollands-Midden;1008;602
4;2022-11-15 09:00:00;2022-04-07;VR16;Hollands-Midden;767;523
4;2022-11-15 09:00:00;2022-04-08;VR16;Hollands-Midden;659;407
4;2022-11-15 09:00:00;2022-04-09;VR16;Hollands-Midden;454;280
4;2022-11-15 09:00:00;2022-04-10;VR16;Hollands-Midden;488;315
4;2022-11-15 09:00:00;2022-04-11;VR16;Hollands-Midden;506;328
4;2022-11-15 09:00:00;2022-04-12;VR16;Hollands-Midden;334;199
4;2022-11-15 09:00:00;2022-04-13;VR16;Hollands-Midden;331;199
4;2022-11-15 09:00:00;2022-04-14;VR16;Hollands-Midden;276;148
4;2022-11-15 09:00:00;2022-04-15;VR16;Hollands-Midden;244;155
4;2022-11-15 09:00:00;2022-04-16;VR16;Hollands-Midden;143;86
4;2022-11-15 09:00:00;2022-04-17;VR16;Hollands-Midden;129;84
4;2022-11-15 09:00:00;2022-04-18;VR16;Hollands-Midden;160;104
4;2022-11-15 09:00:00;2022-04-19;VR16;Hollands-Midden;246;142
4;2022-11-15 09:00:00;2022-04-20;VR16;Hollands-Midden;207;130
4;2022-11-15 09:00:00;2022-04-21;VR16;Hollands-Midden;182;104
4;2022-11-15 09:00:00;2022-04-22;VR16;Hollands-Midden;163;84
4;2022-11-15 09:00:00;2022-04-23;VR16;Hollands-Midden;96;55
4;2022-11-15 09:00:00;2022-04-24;VR16;Hollands-Midden;90;48
4;2022-11-15 09:00:00;2022-04-25;VR16;Hollands-Midden;152;84
4;2022-11-15 09:00:00;2022-04-26;VR16;Hollands-Midden;145;80
4;2022-11-15 09:00:00;2022-04-27;VR16;Hollands-Midden;103;64
4;2022-11-15 09:00:00;2022-04-28;VR16;Hollands-Midden;131;83
4;2022-11-15 09:00:00;2022-04-29;VR16;Hollands-Midden;118;54
4;2022-11-15 09:00:00;2022-04-30;VR16;Hollands-Midden;90;40
4;2022-11-15 09:00:00;2022-05-01;VR16;Hollands-Midden;97;64
4;2022-11-15 09:00:00;2022-05-02;VR16;Hollands-Midden;156;76
4;2022-11-15 09:00:00;2022-05-03;VR16;Hollands-Midden;126;84
4;2022-11-15 09:00:00;2022-05-04;VR16;Hollands-Midden;110;61
4;2022-11-15 09:00:00;2022-05-05;VR16;Hollands-Midden;112;69
4;2022-11-15 09:00:00;2022-05-06;VR16;Hollands-Midden;137;79
4;2022-11-15 09:00:00;2022-05-07;VR16;Hollands-Midden;103;70
4;2022-11-15 09:00:00;2022-05-08;VR16;Hollands-Midden;82;50
4;2022-11-15 09:00:00;2022-05-09;VR16;Hollands-Midden;140;82
4;2022-11-15 09:00:00;2022-05-10;VR16;Hollands-Midden;124;64
4;2022-11-15 09:00:00;2022-05-11;VR16;Hollands-Midden;117;68
4;2022-11-15 09:00:00;2022-05-12;VR16;Hollands-Midden;102;59
4;2022-11-15 09:00:00;2022-05-13;VR16;Hollands-Midden;96;58
4;2022-11-15 09:00:00;2022-05-14;VR16;Hollands-Midden;71;40
4;2022-11-15 09:00:00;2022-05-15;VR16;Hollands-Midden;86;59
4;2022-11-15 09:00:00;2022-05-16;VR16;Hollands-Midden;111;61
4;2022-11-15 09:00:00;2022-05-17;VR16;Hollands-Midden;106;63
4;2022-11-15 09:00:00;2022-05-18;VR16;Hollands-Midden;120;67
4;2022-11-15 09:00:00;2022-05-19;VR16;Hollands-Midden;113;62
4;2022-11-15 09:00:00;2022-05-20;VR16;Hollands-Midden;87;41
4;2022-11-15 09:00:00;2022-05-21;VR16;Hollands-Midden;53;31
4;2022-11-15 09:00:00;2022-05-22;VR16;Hollands-Midden;54;33
4;2022-11-15 09:00:00;2022-05-23;VR16;Hollands-Midden;93;54
4;2022-11-15 09:00:00;2022-05-24;VR16;Hollands-Midden;88;50
4;2022-11-15 09:00:00;2022-05-25;VR16;Hollands-Midden;86;42
4;2022-11-15 09:00:00;2022-05-26;VR16;Hollands-Midden;73;41
4;2022-11-15 09:00:00;2022-05-27;VR16;Hollands-Midden;85;49
4;2022-11-15 09:00:00;2022-05-28;VR16;Hollands-Midden;68;43
4;2022-11-15 09:00:00;2022-05-29;VR16;Hollands-Midden;71;47
4;2022-11-15 09:00:00;2022-05-30;VR16;Hollands-Midden;119;86
4;2022-11-15 09:00:00;2022-05-31;VR16;Hollands-Midden;103;61
4;2022-11-15 09:00:00;2022-06-01;VR16;Hollands-Midden;142;75
4;2022-11-15 09:00:00;2022-06-02;VR16;Hollands-Midden;113;82
4;2022-11-15 09:00:00;2022-06-03;VR16;Hollands-Midden;81;49
4;2022-11-15 09:00:00;2022-06-04;VR16;Hollands-Midden;73;46
4;2022-11-15 09:00:00;2022-06-05;VR16;Hollands-Midden;96;71
4;2022-11-15 09:00:00;2022-06-06;VR16;Hollands-Midden;84;54
4;2022-11-15 09:00:00;2022-06-07;VR16;Hollands-Midden;185;132
4;2022-11-15 09:00:00;2022-06-08;VR16;Hollands-Midden;169;118
4;2022-11-15 09:00:00;2022-06-09;VR16;Hollands-Midden;150;98
4;2022-11-15 09:00:00;2022-06-10;VR16;Hollands-Midden;174;119
4;2022-11-15 09:00:00;2022-06-11;VR16;Hollands-Midden;131;104
4;2022-11-15 09:00:00;2022-06-12;VR16;Hollands-Midden;134;90
4;2022-11-15 09:00:00;2022-06-13;VR16;Hollands-Midden;210;152
4;2022-11-15 09:00:00;2022-06-14;VR16;Hollands-Midden;267;187
4;2022-11-15 09:00:00;2022-06-15;VR16;Hollands-Midden;303;214
4;2022-11-15 09:00:00;2022-06-16;VR16;Hollands-Midden;253;171
4;2022-11-15 09:00:00;2022-06-17;VR16;Hollands-Midden;248;175
4;2022-11-15 09:00:00;2022-06-18;VR16;Hollands-Midden;160;133
4;2022-11-15 09:00:00;2022-06-19;VR16;Hollands-Midden;179;134
4;2022-11-15 09:00:00;2022-06-20;VR16;Hollands-Midden;312;211
4;2022-11-15 09:00:00;2022-06-21;VR16;Hollands-Midden;342;233
4;2022-11-15 09:00:00;2022-06-22;VR16;Hollands-Midden;363;257
4;2022-11-15 09:00:00;2022-06-23;VR16;Hollands-Midden;315;227
4;2022-11-15 09:00:00;2022-06-24;VR16;Hollands-Midden;313;229
4;2022-11-15 09:00:00;2022-06-25;VR16;Hollands-Midden;243;177
4;2022-11-15 09:00:00;2022-06-26;VR16;Hollands-Midden;213;152
4;2022-11-15 09:00:00;2022-06-27;VR16;Hollands-Midden;380;284
4;2022-11-15 09:00:00;2022-06-28;VR16;Hollands-Midden;354;260
4;2022-11-15 09:00:00;2022-06-29;VR16;Hollands-Midden;346;262
4;2022-11-15 09:00:00;2022-06-30;VR16;Hollands-Midden;375;259
4;2022-11-15 09:00:00;2022-07-01;VR16;Hollands-Midden;313;239
4;2022-11-15 09:00:00;2022-07-02;VR16;Hollands-Midden;232;175
4;2022-11-15 09:00:00;2022-07-03;VR16;Hollands-Midden;246;169
4;2022-11-15 09:00:00;2022-07-04;VR16;Hollands-Midden;419;304
4;2022-11-15 09:00:00;2022-07-05;VR16;Hollands-Midden;395;278
4;2022-11-15 09:00:00;2022-07-06;VR16;Hollands-Midden;396;295
4;2022-11-15 09:00:00;2022-07-07;VR16;Hollands-Midden;330;233
4;2022-11-15 09:00:00;2022-07-08;VR16;Hollands-Midden;349;263
4;2022-11-15 09:00:00;2022-07-09;VR16;Hollands-Midden;247;187
4;2022-11-15 09:00:00;2022-07-10;VR16;Hollands-Midden;202;153
4;2022-11-15 09:00:00;2022-07-11;VR16;Hollands-Midden;453;333
4;2022-11-15 09:00:00;2022-07-12;VR16;Hollands-Midden;367;266
4;2022-11-15 09:00:00;2022-07-13;VR16;Hollands-Midden;374;284
4;2022-11-15 09:00:00;2022-07-14;VR16;Hollands-Midden;351;259
4;2022-11-15 09:00:00;2022-07-15;VR16;Hollands-Midden;270;186
4;2022-11-15 09:00:00;2022-07-16;VR16;Hollands-Midden;199;127
4;2022-11-15 09:00:00;2022-07-17;VR16;Hollands-Midden;190;146
4;2022-11-15 09:00:00;2022-07-18;VR16;Hollands-Midden;255;183
4;2022-11-15 09:00:00;2022-07-19;VR16;Hollands-Midden;219;149
4;2022-11-15 09:00:00;2022-07-20;VR16;Hollands-Midden;249;188
4;2022-11-15 09:00:00;2022-07-21;VR16;Hollands-Midden;229;150
4;2022-11-15 09:00:00;2022-07-22;VR16;Hollands-Midden;200;133
4;2022-11-15 09:00:00;2022-07-23;VR16;Hollands-Midden;132;104
4;2022-11-15 09:00:00;2022-07-24;VR16;Hollands-Midden;110;78
4;2022-11-15 09:00:00;2022-07-25;VR16;Hollands-Midden;236;162
4;2022-11-15 09:00:00;2022-07-26;VR16;Hollands-Midden;171;116
4;2022-11-15 09:00:00;2022-07-27;VR16;Hollands-Midden;182;119
4;2022-11-15 09:00:00;2022-07-28;VR16;Hollands-Midden;156;91
4;2022-11-15 09:00:00;2022-07-29;VR16;Hollands-Midden;160;100
4;2022-11-15 09:00:00;2022-07-30;VR16;Hollands-Midden;114;78
